track_id,action,pass_success,target_gap_s,relative_speed_kph,drs_available,straight_remaining_m,braking_zone_m,track_overtake_difficulty,ego_tyre_grip_estimate,target_tyre_grip_estimate,target_tyre_uncertainty,laps_remaining,rear_gap_s,rear_drs_risk,cars_within_3s,post_pass_traffic_gap_s,recent_sector_delta_s,action_energy_level
hist_monza_like,HOLD,1,0.711,9.57,False,642.0,123.6,0.3,0.751,0.906,0.122,52,1.854,0.0,0,2.871,0.08,0
hist_monza_like,PARTIAL_DEPLOY,0,0.722,14.36,True,720.4,108.1,0.3,0.776,0.637,0.299,30,1.352,0.099,3,2.994,0.053,1
hist_monza_like,HOLD,1,0.386,27.63,True,444.0,152.4,0.3,0.554,0.651,0.354,25,2.987,0.0,5,1.061,-0.073,0
hist_monza_like,HARVEST,0,1.948,-0.02,True,1061.7,94.0,0.3,0.643,0.88,0.215,24,1.659,0.0,5,0.438,0.088,-1
hist_monza_like,HARVEST,0,1.225,-2.82,False,734.9,166.6,0.3,0.92,0.677,0.383,21,1.181,0.213,2,0.854,0.122,-1
hist_monza_like,HARVEST,0,0.395,0.75,True,621.8,126.6,0.3,0.764,0.934,0.133,20,1.675,0.0,6,0.536,0.167,-1
hist_monza_like,HARVEST,1,0.509,24.98,True,554.7,125.7,0.3,0.57,0.634,0.378,12,0.206,0.863,3,2.593,-0.51,-1
hist_monza_like,HARVEST,0,1.627,-0.11,True,584.7,164.7,0.3,0.943,0.559,0.379,24,2.433,0.0,5,0.435,-0.383,-1
hist_monza_like,HARVEST,1,0.476,17.61,False,893.6,162.8,0.3,0.599,0.924,0.07,37,1.573,0.0,5,1.306,0.212,-1
hist_monza_like,HOLD,0,1.826,4.62,True,691.9,103.4,0.3,0.796,0.778,0.309,32,1.501,0.0,4,1.541,0.167,0
hist_monza_like,HOLD,0,1.298,23.08,False,911.2,122.3,0.3,0.768,0.718,0.415,33,1.193,0.205,2,0.703,-0.023,0
hist_monza_like,PARTIAL_DEPLOY,0,0.211,29.7,True,745.7,159.0,0.3,0.95,0.938,0.09,43,0.92,0.387,4,2.486,0.059,1
hist_monza_like,HOLD,1,1.194,29.39,True,1075.6,105.6,0.3,0.645,0.643,0.345,23,3.208,0.0,0,2.17,-0.245,0
hist_monza_like,HOLD,0,1.69,23.36,False,805.9,138.8,0.3,0.62,0.517,0.072,39,0.844,0.437,4,1.538,-0.136,0
hist_monza_like,PARTIAL_DEPLOY,0,1.462,27.16,False,635.9,142.8,0.3,0.917,0.848,0.389,24,3.366,0.0,2,2.173,0.038,1
hist_monza_like,PARTIAL_DEPLOY,1,0.359,0.51,False,480.4,161.3,0.3,0.934,0.792,0.12,36,2.458,0.0,4,2.404,0.045,1
hist_monza_like,PARTIAL_DEPLOY,0,1.495,5.31,True,883.4,141.6,0.3,0.89,0.847,0.277,12,2.148,0.0,6,2.909,0.004,1
hist_monza_like,HOLD,1,0.729,-2.28,True,840.5,118.8,0.3,0.804,0.933,0.379,43,2.273,0.0,2,1.451,-0.014,0
hist_monza_like,PARTIAL_DEPLOY,0,1.595,20.21,True,505.2,105.0,0.3,0.716,0.897,0.19,25,0.445,0.703,3,2.408,0.079,1
hist_monza_like,FULL_DEPLOY,1,0.24,24.6,True,530.9,118.7,0.3,0.931,0.533,0.118,25,0.647,0.569,0,1.732,0.071,2
hist_monza_like,FULL_DEPLOY,1,1.439,10.1,False,524.9,94.8,0.3,0.682,0.938,0.214,36,2.555,0.0,5,1.712,-0.133,2
hist_monza_like,FULL_DEPLOY,1,1.186,24.39,True,543.3,122.5,0.3,0.721,0.633,0.315,39,1.733,0.0,0,0.272,0.079,2
hist_monza_like,HARVEST,1,0.686,8.91,True,615.2,139.0,0.3,0.624,0.898,0.198,29,0.252,0.832,3,1.502,-0.074,-1
hist_monza_like,HARVEST,1,0.263,7.03,True,767.3,177.4,0.3,0.786,0.749,0.386,53,1.877,0.0,4,2.124,0.24,-1
hist_monza_like,PARTIAL_DEPLOY,1,0.25,26.6,False,327.8,162.0,0.3,0.821,0.779,0.098,49,1.627,0.0,1,2.922,-0.006,1
hist_monza_like,FULL_DEPLOY,0,0.484,23.79,True,577.3,143.6,0.3,0.678,0.827,0.373,6,1.42,0.053,3,1.746,0.15,2
hist_monza_like,HARVEST,0,1.594,16.81,True,514.2,103.3,0.3,0.785,0.841,0.426,7,2.013,0.0,0,2.4,0.1,-1
hist_monza_like,PARTIAL_DEPLOY,0,0.828,12.0,False,421.4,93.4,0.3,0.66,0.565,0.293,45,1.466,0.023,3,2.691,-0.072,1
hist_monza_like,PARTIAL_DEPLOY,0,1.804,-4.29,False,610.2,134.2,0.3,0.828,0.544,0.398,9,1.122,0.252,5,1.441,0.153,1
hist_monza_like,HARVEST,0,0.457,2.4,False,544.4,156.7,0.3,0.854,0.89,0.378,33,2.791,0.0,0,1.071,-0.108,-1
hist_monza_like,HARVEST,1,0.43,25.63,True,686.4,94.6,0.3,0.694,0.59,0.197,30,1.817,0.0,5,2.785,0.018,-1
hist_monza_like,FULL_DEPLOY,0,0.437,25.47,False,548.6,121.5,0.3,0.615,0.903,0.35,45,0.407,0.729,0,1.282,0.136,2
hist_monza_like,HOLD,1,1.33,18.72,True,624.6,160.2,0.3,0.857,0.504,0.415,42,0.689,0.541,6,0.224,0.022,0
hist_monza_like,PARTIAL_DEPLOY,1,0.905,8.18,True,921.2,112.7,0.3,0.737,0.805,0.38,26,2.087,0.0,0,1.632,-0.201,1
hist_monza_like,PARTIAL_DEPLOY,0,0.667,-1.22,True,864.0,167.5,0.3,0.654,0.82,0.407,20,0.74,0.507,4,2.343,-0.021,1
hist_monza_like,FULL_DEPLOY,0,1.355,18.83,False,490.0,149.0,0.3,0.949,0.617,0.217,25,2.605,0.0,4,2.183,-0.117,2
hist_monza_like,HOLD,0,1.404,17.34,True,781.6,117.0,0.3,0.618,0.796,0.273,19,0.432,0.712,1,2.275,-0.069,0
hist_monza_like,PARTIAL_DEPLOY,0,1.343,2.78,True,460.4,168.4,0.3,0.718,0.899,0.199,38,1.1,0.267,6,0.53,0.268,1
hist_monza_like,HARVEST,0,0.997,1.81,True,572.3,127.2,0.3,0.898,0.568,0.447,22,1.491,0.006,4,2.7,-0.223,-1
hist_monza_like,HOLD,1,1.58,12.07,False,643.0,105.9,0.3,0.804,0.502,0.159,49,2.73,0.0,4,2.341,-0.339,0
hist_monza_like,FULL_DEPLOY,0,1.304,9.12,False,619.1,107.9,0.3,0.699,0.506,0.179,54,1.906,0.0,0,2.095,0.037,2
hist_monza_like,PARTIAL_DEPLOY,1,0.693,-1.41,True,568.9,117.6,0.3,0.576,0.521,0.429,30,2.575,0.0,4,1.668,-0.279,1
hist_monza_like,FULL_DEPLOY,0,0.783,1.59,False,782.8,110.6,0.3,0.841,0.559,0.344,38,1.816,0.0,0,1.226,-0.1,2
hist_monza_like,PARTIAL_DEPLOY,1,1.565,16.81,False,616.4,94.3,0.3,0.593,0.876,0.069,8,1.517,0.0,3,0.546,-0.005,1
hist_monza_like,HARVEST,1,0.672,18.16,False,624.4,102.3,0.3,0.882,0.547,0.338,8,1.061,0.293,6,0.498,0.271,-1
hist_monza_like,HOLD,0,0.78,9.34,True,745.0,139.3,0.3,0.914,0.81,0.242,16,0.109,0.927,5,0.449,0.201,0
hist_monza_like,HARVEST,0,1.581,-2.37,False,828.2,131.1,0.3,0.941,0.619,0.07,53,0.694,0.537,0,2.586,-0.162,-1
hist_monza_like,HARVEST,1,0.28,21.54,True,823.5,166.7,0.3,0.815,0.577,0.193,29,3.347,0.0,2,2.66,0.306,-1
hist_monza_like,FULL_DEPLOY,0,0.86,10.98,False,586.9,128.0,0.3,0.904,0.575,0.103,47,0.299,0.801,6,0.646,-0.212,2
hist_monza_like,FULL_DEPLOY,1,0.444,8.29,True,751.0,92.6,0.3,0.824,0.877,0.439,9,1.742,0.0,3,0.516,-0.052,2
hist_monza_like,PARTIAL_DEPLOY,1,0.123,25.39,True,640.4,110.2,0.3,0.932,0.893,0.258,45,2.482,0.0,0,1.412,-0.321,1
hist_monza_like,FULL_DEPLOY,1,0.382,23.93,False,479.8,145.2,0.3,0.555,0.92,0.252,31,2.996,0.0,6,0.663,0.002,2
hist_monza_like,PARTIAL_DEPLOY,1,0.196,2.79,False,559.9,131.3,0.3,0.871,0.702,0.393,29,1.175,0.217,3,2.287,0.084,1
hist_monza_like,HARVEST,0,1.669,22.71,False,667.0,147.4,0.3,0.906,0.753,0.312,30,3.331,0.0,2,2.511,0.157,-1
hist_monza_like,FULL_DEPLOY,0,1.462,7.72,True,830.0,90.2,0.3,0.692,0.785,0.37,36,1.875,0.0,5,0.498,0.169,2
hist_monza_like,FULL_DEPLOY,1,0.303,16.38,True,544.6,173.7,0.3,0.707,0.706,0.363,46,1.249,0.167,6,1.361,0.341,2
hist_monza_like,FULL_DEPLOY,1,0.969,15.63,True,663.6,156.3,0.3,0.771,0.695,0.284,33,2.756,0.0,1,2.137,-0.004,2
hist_monza_like,PARTIAL_DEPLOY,0,1.058,8.46,False,894.6,172.4,0.3,0.855,0.623,0.435,19,1.64,0.0,1,0.587,-0.334,1
hist_monza_like,PARTIAL_DEPLOY,1,1.453,27.74,False,713.7,116.2,0.3,0.688,0.803,0.443,42,3.416,0.0,1,1.611,0.267,1
hist_monza_like,PARTIAL_DEPLOY,0,1.168,15.4,False,525.7,153.9,0.3,0.82,0.902,0.264,55,1.536,0.0,0,1.664,0.111,1
hist_monza_like,HOLD,1,0.607,22.49,False,615.7,95.6,0.3,0.864,0.592,0.266,23,2.868,0.0,0,1.925,-0.103,0
hist_monza_like,FULL_DEPLOY,1,0.551,22.45,False,478.0,115.9,0.3,0.816,0.917,0.205,51,3.418,0.0,2,2.904,0.311,2
hist_monza_like,FULL_DEPLOY,1,1.677,26.9,False,499.1,139.2,0.3,0.791,0.849,0.436,19,1.626,0.0,5,0.409,-0.268,2
hist_monza_like,HARVEST,0,0.914,14.48,True,592.9,142.6,0.3,0.652,0.649,0.334,10,0.236,0.843,2,1.871,0.042,-1
hist_monza_like,PARTIAL_DEPLOY,1,1.032,15.04,True,677.8,109.8,0.3,0.624,0.531,0.252,27,1.946,0.0,3,0.457,-0.171,1
hist_monza_like,PARTIAL_DEPLOY,1,0.658,28.26,False,752.2,132.7,0.3,0.775,0.838,0.31,8,2.374,0.0,3,0.873,-0.281,1
hist_monza_like,HARVEST,1,1.397,6.23,False,789.4,138.6,0.3,0.663,0.91,0.379,24,1.849,0.0,4,1.448,-0.067,-1
hist_monza_like,HARVEST,0,1.902,0.86,False,737.2,138.4,0.3,0.553,0.529,0.318,50,0.825,0.45,5,1.388,0.197,-1
hist_monza_like,FULL_DEPLOY,0,1.328,27.89,False,744.6,119.9,0.3,0.585,0.524,0.368,36,0.34,0.773,6,0.837,0.182,2
hist_monza_like,FULL_DEPLOY,1,0.701,8.63,True,798.4,90.5,0.3,0.838,0.528,0.348,3,2.483,0.0,0,1.202,-0.165,2
hist_monza_like,HARVEST,0,0.635,27.43,True,666.4,104.1,0.3,0.638,0.836,0.369,55,1.955,0.0,5,0.603,-0.045,-1
hist_monza_like,PARTIAL_DEPLOY,0,1.919,-4.61,False,351.7,102.7,0.3,0.567,0.758,0.208,36,3.32,0.0,2,0.788,-0.017,1
hist_monza_like,HOLD,1,0.406,2.73,False,682.5,162.0,0.3,0.891,0.883,0.423,36,1.668,0.0,4,0.405,0.119,0
hist_monza_like,FULL_DEPLOY,0,1.908,7.5,False,549.6,111.1,0.3,0.664,0.531,0.127,32,1.632,0.0,4,2.046,-0.04,2
hist_monza_like,PARTIAL_DEPLOY,1,1.921,0.9,True,702.6,147.7,0.3,0.661,0.662,0.322,22,3.085,0.0,3,1.447,-0.308,1
hist_monza_like,HARVEST,0,1.699,25.05,True,478.8,138.5,0.3,0.655,0.899,0.081,5,3.133,0.0,6,1.62,0.259,-1
hist_monza_like,HOLD,0,1.822,14.31,True,819.5,159.8,0.3,0.696,0.6,0.359,47,3.014,0.0,1,1.501,-0.002,0
hist_monza_like,HOLD,0,1.711,23.23,False,640.1,104.9,0.3,0.756,0.701,0.122,37,2.342,0.0,1,2.261,-0.188,0
hist_monza_like,FULL_DEPLOY,1,0.54,4.25,True,561.3,161.2,0.3,0.705,0.913,0.403,3,3.434,0.0,2,0.489,-0.211,2
hist_monza_like,PARTIAL_DEPLOY,1,1.199,14.96,True,608.1,124.1,0.3,0.785,0.904,0.081,17,1.38,0.08,1,1.646,-0.242,1
hist_spa_like,FULL_DEPLOY,0,1.786,-4.77,False,479.2,136.3,0.35,0.662,0.568,0.113,39,2.539,0.0,0,2.051,0.053,2
hist_spa_like,FULL_DEPLOY,0,1.01,15.68,False,648.6,127.0,0.35,0.647,0.558,0.287,9,2.24,0.0,0,2.694,0.073,2
hist_spa_like,FULL_DEPLOY,0,1.239,14.73,True,538.0,115.5,0.35,0.584,0.702,0.447,31,0.68,0.547,6,1.35,-0.289,2
hist_spa_like,PARTIAL_DEPLOY,0,0.419,19.0,False,734.9,143.7,0.35,0.578,0.67,0.103,2,0.788,0.475,6,2.746,-0.15,1
hist_spa_like,HOLD,0,1.004,16.52,True,617.5,100.6,0.35,0.743,0.559,0.291,53,0.104,0.931,6,2.1,-0.231,0
hist_spa_like,FULL_DEPLOY,0,0.536,23.08,False,645.4,124.3,0.35,0.786,0.834,0.355,45,2.059,0.0,3,0.575,-0.144,2
hist_spa_like,PARTIAL_DEPLOY,0,1.237,14.03,True,827.3,90.6,0.35,0.759,0.734,0.2,14,2.438,0.0,2,1.345,0.011,1
hist_spa_like,PARTIAL_DEPLOY,0,1.724,9.82,True,678.1,114.8,0.35,0.822,0.84,0.215,51,1.996,0.0,1,1.237,-0.144,1
hist_spa_like,PARTIAL_DEPLOY,1,1.571,8.93,True,629.5,110.7,0.35,0.863,0.927,0.09,33,1.462,0.025,2,2.442,-0.076,1
hist_spa_like,FULL_DEPLOY,0,1.933,-4.81,True,430.4,103.1,0.35,0.92,0.696,0.076,15,1.361,0.093,4,0.306,-0.431,2
hist_spa_like,PARTIAL_DEPLOY,0,1.452,15.91,False,671.6,129.5,0.35,0.631,0.796,0.372,19,0.762,0.492,6,1.879,-0.259,1
hist_spa_like,HARVEST,0,0.784,17.93,False,569.2,97.8,0.35,0.66,0.68,0.318,26,2.093,0.0,4,0.243,-0.129,-1
hist_spa_like,PARTIAL_DEPLOY,1,0.76,23.54,True,740.8,126.4,0.35,0.552,0.579,0.252,36,0.346,0.769,2,1.152,-0.051,1
hist_spa_like,PARTIAL_DEPLOY,0,1.419,28.81,False,700.7,159.3,0.35,0.853,0.933,0.234,30,3.148,0.0,6,0.277,0.056,1
hist_spa_like,HOLD,1,1.386,3.05,True,753.8,90.9,0.35,0.883,0.612,0.087,44,2.646,0.0,2,0.413,-0.067,0
hist_spa_like,PARTIAL_DEPLOY,0,0.447,21.12,False,508.7,107.1,0.35,0.845,0.606,0.147,17,0.803,0.465,1,2.538,0.097,1
hist_spa_like,HARVEST,0,1.848,18.65,False,387.5,138.7,0.35,0.567,0.717,0.298,32,3.154,0.0,4,2.633,-0.223,-1
hist_spa_like,PARTIAL_DEPLOY,1,0.856,21.26,True,605.0,137.3,0.35,0.719,0.923,0.063,23,1.439,0.041,5,2.373,-0.098,1
hist_spa_like,PARTIAL_DEPLOY,0,1.41,-4.59,True,463.8,145.2,0.35,0.654,0.747,0.145,31,3.359,0.0,2,1.225,-0.086,1
hist_spa_like,PARTIAL_DEPLOY,0,0.794,9.02,True,580.8,141.4,0.35,0.942,0.809,0.376,47,1.018,0.321,1,1.755,0.082,1
hist_spa_like,HOLD,1,0.999,-4.66,True,790.6,146.8,0.35,0.764,0.642,0.245,17,2.011,0.0,4,0.334,0.316,0
hist_spa_like,PARTIAL_DEPLOY,1,1.005,17.05,True,632.2,120.1,0.35,0.694,0.752,0.423,17,1.27,0.153,3,0.539,0.345,1
hist_spa_like,HOLD,0,1.961,4.96,True,321.6,130.2,0.35,0.581,0.776,0.236,10,3.052,0.0,5,2.462,-0.023,0
hist_spa_like,HARVEST,1,0.25,7.03,True,760.7,148.8,0.35,0.834,0.772,0.208,29,2.755,0.0,2,2.294,-0.217,-1
hist_spa_like,HARVEST,1,0.338,3.21,True,570.4,109.0,0.35,0.709,0.543,0.425,31,1.965,0.0,0,2.359,-0.333,-1
hist_spa_like,HOLD,1,0.26,27.61,True,505.1,110.6,0.35,0.845,0.699,0.101,34,2.951,0.0,0,0.298,-0.276,0
hist_spa_like,FULL_DEPLOY,0,1.952,13.92,True,207.2,152.8,0.35,0.621,0.769,0.302,41,3.083,0.0,3,1.666,0.18,2
hist_spa_like,HOLD,0,1.629,10.47,True,480.7,113.4,0.35,0.671,0.5,0.376,55,0.563,0.625,2,1.514,0.451,0
hist_spa_like,FULL_DEPLOY,1,0.669,21.81,False,360.4,139.3,0.35,0.625,0.897,0.225,16,0.655,0.563,5,2.009,-0.204,2
hist_spa_like,HOLD,0,1.082,23.0,False,486.7,152.5,0.35,0.659,0.792,0.263,18,1.504,0.0,6,0.392,0.063,0
hist_spa_like,FULL_DEPLOY,1,0.617,16.8,True,627.5,138.1,0.35,0.624,0.546,0.158,46,1.591,0.0,0,0.852,0.008,2
hist_spa_like,PARTIAL_DEPLOY,0,1.593,12.44,True,722.0,152.7,0.35,0.563,0.536,0.35,10,0.291,0.806,6,1.299,-0.122,1
hist_spa_like,PARTIAL_DEPLOY,0,1.653,23.99,True,592.9,159.4,0.35,0.727,0.832,0.063,30,2.6,0.0,0,1.659,-0.15,1
hist_spa_like,PARTIAL_DEPLOY,0,1.879,0.55,False,561.0,157.0,0.35,0.77,0.555,0.242,20,0.776,0.483,0,2.618,0.02,1
hist_spa_like,PARTIAL_DEPLOY,1,0.129,22.8,False,491.2,177.2,0.35,0.782,0.811,0.325,10,1.363,0.091,0,0.896,0.091,1
hist_spa_like,HARVEST,0,0.214,17.56,False,580.1,161.2,0.35,0.6,0.605,0.443,51,2.292,0.0,2,2.455,-0.121,-1
hist_spa_like,PARTIAL_DEPLOY,0,1.476,3.77,True,528.3,138.8,0.35,0.746,0.755,0.267,21,2.59,0.0,2,2.629,-0.246,1
hist_spa_like,HOLD,0,0.954,23.68,True,407.0,130.9,0.35,0.86,0.728,0.343,2,2.207,0.0,2,2.373,0.022,0
hist_spa_like,FULL_DEPLOY,1,0.461,18.91,False,649.3,126.9,0.35,0.679,0.543,0.314,3,2.94,0.0,1,0.7,0.134,2
hist_spa_like,HARVEST,0,1.185,24.27,False,593.9,137.3,0.35,0.831,0.615,0.197,39,2.541,0.0,0,2.805,0.06,-1
hist_spa_like,HARVEST,0,0.989,17.36,True,567.1,164.0,0.35,0.868,0.526,0.297,34,0.238,0.841,0,2.536,-0.42,-1
hist_spa_like,HARVEST,0,1.478,13.61,True,629.2,137.4,0.35,0.65,0.781,0.122,48,1.998,0.0,5,0.495,-0.121,-1
hist_spa_like,FULL_DEPLOY,0,1.777,0.84,True,469.1,104.2,0.35,0.949,0.699,0.191,21,1.97,0.0,2,2.566,0.105,2
hist_spa_like,PARTIAL_DEPLOY,0,1.256,14.71,True,691.2,158.9,0.35,0.92,0.614,0.435,29,3.363,0.0,0,2.234,0.268,1
hist_spa_like,PARTIAL_DEPLOY,1,0.112,29.45,True,477.8,174.9,0.35,0.879,0.914,0.255,37,3.248,0.0,1,0.464,0.315,1
hist_spa_like,HOLD,0,0.543,23.39,True,601.5,126.0,0.35,0.917,0.83,0.339,51,1.741,0.0,3,2.512,-0.097,0
hist_spa_like,PARTIAL_DEPLOY,1,0.171,23.29,True,643.7,120.1,0.35,0.902,0.695,0.422,8,3.057,0.0,1,2.294,-0.444,1
hist_spa_like,FULL_DEPLOY,1,0.203,13.35,True,300.5,140.8,0.35,0.681,0.814,0.111,44,2.587,0.0,3,2.919,0.005,2
hist_spa_like,FULL_DEPLOY,0,0.651,8.8,True,749.6,94.4,0.35,0.71,0.538,0.251,50,2.473,0.0,6,0.578,0.129,2
hist_spa_like,HOLD,1,1.166,29.9,True,516.8,111.8,0.35,0.657,0.694,0.324,37,0.405,0.73,5,1.358,-0.086,0
hist_spa_like,HARVEST,0,1.562,0.92,True,697.5,146.1,0.35,0.726,0.916,0.143,44,1.371,0.086,6,2.24,-0.325,-1
hist_spa_like,HOLD,0,1.751,23.7,True,706.3,152.4,0.35,0.595,0.703,0.059,14,2.616,0.0,1,0.771,-0.153,0
hist_spa_like,HOLD,0,1.421,18.39,True,732.4,113.0,0.35,0.574,0.59,0.329,18,0.28,0.813,5,2.846,-0.136,0
hist_spa_like,PARTIAL_DEPLOY,0,1.742,-4.33,False,669.6,148.4,0.35,0.642,0.671,0.441,7,3.173,0.0,3,2.627,-0.126,1
hist_spa_like,FULL_DEPLOY,1,1.165,19.94,True,693.0,134.1,0.35,0.848,0.508,0.324,23,2.226,0.0,1,2.989,-0.08,2
hist_spa_like,PARTIAL_DEPLOY,0,1.769,26.16,False,563.8,92.7,0.35,0.772,0.626,0.111,26,2.334,0.0,0,2.244,-0.299,1
hist_spa_like,HOLD,0,0.893,15.05,True,501.9,130.4,0.35,0.603,0.794,0.282,44,2.82,0.0,6,0.587,0.252,0
hist_spa_like,FULL_DEPLOY,0,1.992,29.15,True,282.7,174.0,0.35,0.917,0.643,0.273,47,0.503,0.665,2,2.551,0.03,2
hist_spa_like,FULL_DEPLOY,0,1.926,5.62,False,673.0,156.5,0.35,0.611,0.585,0.103,2,2.692,0.0,4,1.927,-0.256,2
hist_spa_like,HOLD,1,1.406,7.57,False,452.8,132.9,0.35,0.751,0.772,0.335,24,0.726,0.516,3,1.576,0.085,0
hist_spa_like,HARVEST,0,1.858,28.26,True,532.1,108.4,0.35,0.621,0.93,0.226,40,1.766,0.0,2,2.627,-0.119,-1
hist_spa_like,FULL_DEPLOY,0,1.468,8.8,False,477.2,141.5,0.35,0.764,0.789,0.332,3,1.87,0.0,3,1.479,0.295,2
hist_spa_like,FULL_DEPLOY,0,1.969,-3.63,True,616.6,107.1,0.35,0.726,0.898,0.359,19,1.669,0.0,3,1.024,-0.51,2
hist_spa_like,FULL_DEPLOY,0,1.677,10.81,False,468.2,100.2,0.35,0.861,0.922,0.328,9,1.436,0.043,2,1.462,0.115,2
hist_spa_like,HOLD,0,1.777,-1.84,True,439.3,104.8,0.35,0.843,0.541,0.332,41,1.334,0.111,4,2.18,-0.253,0
hist_spa_like,HOLD,0,0.819,8.32,False,176.4,172.1,0.35,0.776,0.797,0.11,10,0.708,0.528,5,0.344,-0.115,0
hist_spa_like,PARTIAL_DEPLOY,0,1.29,-0.89,True,641.1,112.8,0.35,0.733,0.885,0.267,1,2.167,0.0,3,0.866,0.267,1
hist_spa_like,HARVEST,0,1.242,-4.77,False,489.7,115.0,0.35,0.801,0.869,0.133,12,0.604,0.597,5,1.177,0.031,-1
hist_spa_like,PARTIAL_DEPLOY,0,0.729,-1.93,True,668.9,115.6,0.35,0.814,0.815,0.279,36,0.703,0.531,3,2.298,-0.005,1
hist_spa_like,PARTIAL_DEPLOY,0,0.8,8.26,True,611.2,128.5,0.35,0.77,0.632,0.104,45,3.022,0.0,2,1.676,-0.305,1
hist_spa_like,HARVEST,0,1.186,29.28,True,785.1,144.4,0.35,0.865,0.818,0.221,55,1.176,0.216,4,1.81,0.168,-1
hist_spa_like,FULL_DEPLOY,0,1.087,17.12,True,340.0,106.2,0.35,0.794,0.819,0.442,1,0.502,0.665,3,1.951,0.286,2
hist_spa_like,FULL_DEPLOY,0,0.887,6.68,False,565.3,108.1,0.35,0.663,0.856,0.173,33,1.97,0.0,6,0.217,-0.023,2
hist_spa_like,HARVEST,0,1.681,1.79,False,453.9,173.0,0.35,0.742,0.714,0.064,9,1.737,0.0,5,1.49,0.282,-1
hist_spa_like,FULL_DEPLOY,0,1.863,-3.04,True,372.7,140.0,0.35,0.557,0.76,0.183,51,1.302,0.132,1,0.985,-0.12,2
hist_spa_like,HOLD,0,1.185,8.63,False,663.7,167.8,0.35,0.851,0.817,0.176,3,1.023,0.318,0,1.592,0.017,0
hist_spa_like,HOLD,0,1.098,1.13,True,678.0,98.3,0.35,0.752,0.86,0.412,10,0.747,0.502,3,2.251,0.031,0
hist_spa_like,HARVEST,0,1.662,27.83,False,541.6,101.9,0.35,0.84,0.707,0.335,34,0.494,0.671,2,2.811,-0.104,-1
hist_spa_like,FULL_DEPLOY,0,1.789,-1.39,False,579.1,158.3,0.35,0.806,0.594,0.13,19,1.041,0.306,2,2.364,-0.043,2
hist_spa_like,HARVEST,1,0.129,16.8,True,474.7,108.6,0.35,0.69,0.643,0.107,46,2.834,0.0,4,0.886,0.249,-1
hist_spa_like,FULL_DEPLOY,1,0.196,-3.99,False,720.2,97.8,0.35,0.707,0.817,0.407,41,2.943,0.0,5,1.448,0.061,2
hist_spa_like,HARVEST,0,1.95,21.45,True,686.2,101.9,0.35,0.875,0.914,0.237,30,1.155,0.23,5,2.189,-0.142,-1
hist_spa_like,PARTIAL_DEPLOY,0,1.834,8.72,False,445.6,169.4,0.35,0.731,0.514,0.24,23,1.727,0.0,6,0.678,-0.304,1
hist_spa_like,HARVEST,1,0.871,20.0,True,377.0,140.1,0.35,0.578,0.636,0.234,38,1.506,0.0,4,0.882,0.124,-1
hist_spa_like,HOLD,0,1.646,15.68,False,337.5,139.0,0.35,0.644,0.798,0.081,46,2.052,0.0,3,0.52,0.139,0
hist_spa_like,FULL_DEPLOY,0,0.435,28.46,True,504.5,99.8,0.35,0.876,0.847,0.202,32,2.293,0.0,0,0.453,0.171,2
hist_spa_like,HARVEST,0,1.538,18.13,True,526.5,130.2,0.35,0.632,0.895,0.17,51,3.205,0.0,2,2.772,0.267,-1
hist_spa_like,HARVEST,0,1.207,16.4,True,487.6,166.3,0.35,0.891,0.528,0.41,4,0.103,0.931,4,2.498,-0.252,-1
hist_spa_like,HOLD,0,0.92,15.66,False,543.6,129.2,0.35,0.634,0.578,0.106,36,1.408,0.061,2,2.552,-0.198,0
hist_spa_like,HOLD,0,0.122,17.69,True,1007.5,169.6,0.35,0.813,0.939,0.104,9,2.284,0.0,3,2.608,0.242,0
hist_spa_like,HOLD,1,0.963,9.84,False,499.6,128.2,0.35,0.553,0.724,0.342,46,1.806,0.0,3,2.794,0.095,0
hist_spa_like,FULL_DEPLOY,1,1.439,-1.04,True,561.9,152.1,0.35,0.607,0.829,0.443,49,2.748,0.0,3,1.647,-0.272,2
hist_spa_like,HARVEST,0,1.4,13.87,False,334.0,138.2,0.35,0.554,0.704,0.412,37,2.595,0.0,3,1.188,-0.282,-1
hist_spa_like,PARTIAL_DEPLOY,0,1.481,14.73,True,562.5,132.6,0.35,0.618,0.523,0.446,52,2.607,0.0,0,1.003,0.206,1
hist_spa_like,PARTIAL_DEPLOY,1,0.579,16.55,True,569.2,144.3,0.35,0.914,0.833,0.314,24,2.847,0.0,2,2.391,0.329,1
hist_spa_like,HARVEST,0,0.751,-2.05,True,674.4,174.1,0.35,0.612,0.723,0.447,50,1.403,0.065,5,1.433,-0.089,-1
hist_spa_like,PARTIAL_DEPLOY,1,0.203,4.25,False,738.5,132.9,0.35,0.741,0.927,0.419,15,1.391,0.073,5,1.292,0.072,1
hist_spa_like,PARTIAL_DEPLOY,0,1.862,10.71,False,763.9,176.6,0.35,0.823,0.518,0.417,41,1.303,0.131,6,1.409,0.344,1
hist_spa_like,PARTIAL_DEPLOY,1,1.624,3.94,False,361.7,111.8,0.35,0.819,0.847,0.258,44,2.447,0.0,1,1.077,0.073,1
hist_spa_like,FULL_DEPLOY,0,0.286,-1.36,True,581.3,109.7,0.35,0.663,0.587,0.059,6,0.293,0.805,4,2.038,0.251,2
hist_spa_like,HARVEST,1,0.264,16.16,True,598.8,162.3,0.35,0.624,0.55,0.124,19,1.688,0.0,0,1.989,-0.288,-1
